stabu,tabu0,ta47.txt,140,0,2170760143,1964,6,0
stabu,tabu0,ta47.txt,140,0,2170760143,1962,7,0
stabu,tabu0,ta47.txt,140,0,2170760143,1960,8,0
stabu,tabu0,ta47.txt,140,0,2170760143,1959,8,0
stabu,tabu0,ta47.txt,140,0,2170760143,1957,9,0
stabu,tabu0,ta47.txt,140,0,2170760143,1956,9,0
stabu,tabu0,ta47.txt,140,0,2170760143,1953,9,0
stabu,tabu0,ta47.txt,140,0,2170760143,1950,9,0
stabu,tabu0,ta47.txt,140,0,2170760143,1949,10,1
stabu,tabu0,ta47.txt,140,0,2170760143,1947,10,1
stabu,tabu0,ta47.txt,140,0,2170760143,1946,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1945,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1944,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1943,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1942,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1941,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1940,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1939,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1937,11,1
stabu,tabu0,ta47.txt,140,0,2170760143,1936,45,4
stabu,tabu0,ta47.txt,140,0,2170760143,1930,45,4
stabu,tabu0,ta47.txt,140,0,2170760143,1929,63,6
stabu,tabu0,ta47.txt,140,0,2170760143,1927,63,6
stabu,tabu0,ta47.txt,140,0,2170760143,1926,63,6
stabu,tabu0,ta47.txt,140,0,2170760143,1925,63,6
stabu,tabu0,ta47.txt,140,0,2170760143,1924,70,7
stabu,tabu0,ta47.txt,140,0,2170760143,1923,84,8
stabu,tabu0,ta47.txt,140,0,2170760143,1921,85,8
stabu,tabu0,ta47.txt,140,0,2170760143,1920,85,8
stabu,tabu0,ta47.txt,140,0,2170760143,1919,85,8
stabu,tabu0,ta47.txt,140,0,2170760143,1918,297,30
stabu,tabu0,ta47.txt,140,0,2170760143,1915,695,69
stabu,tabu0,ta47.txt,140,0,2170760143,1914,695,69
stabu,tabu0,ta47.txt,140,0,2170760143,1914,1988,200
