gta,gtacurvetime,ta40.txt,379,0,3170270050,1701,6,0
gta,gtacurvetime,ta40.txt,379,0,3170270050,1699,42,3
gta,gtacurvetime,ta40.txt,379,0,3170270050,1698,72,5
gta,gtacurvetime,ta40.txt,379,0,3170270050,1697,72,5
gta,gtacurvetime,ta40.txt,379,0,3170270050,1693,72,5
gta,gtacurvetime,ta40.txt,379,0,3170270050,1691,72,5
gta,gtacurvetime,ta40.txt,379,0,3170270050,1690,72,5
gta,gtacurvetime,ta40.txt,379,0,3170270050,1689,72,5
gta,gtacurvetime,ta40.txt,379,0,3170270050,1688,1367,105
gta,gtacurvetime,ta40.txt,379,0,3170270050,1687,1454,112
gta,gtacurvetime,ta40.txt,379,0,3170270050,1686,1460,113
gta,gtacurvetime,ta40.txt,379,0,3170270050,1685,1460,113
gta,gtacurvetime,ta40.txt,379,0,3170270050,1684,1474,114
gta,gtacurvetime,ta40.txt,379,0,3170270050,1683,1508,116
gta,gtacurvetime,ta40.txt,379,0,3170270050,1681,1511,116
gta,gtacurvetime,ta40.txt,379,0,3170270050,1679,1563,120
gta,gtacurvetime,ta40.txt,379,0,3170270050,1678,1563,120
gta,gtacurvetime,ta40.txt,379,0,3170270050,1677,1563,120
gta,gtacurvetime,ta40.txt,379,0,3170270050,1676,1563,120
gta,gtacurvetime,ta40.txt,379,0,3170270050,1675,1564,120
gta,gtacurvetime,ta40.txt,379,0,3170270050,1675,1801,134
