stabu,tabu0,ta41.txt,15,0,2435253168,2081,6,0
stabu,tabu0,ta41.txt,15,0,2435253168,2077,6,0
stabu,tabu0,ta41.txt,15,0,2435253168,2075,8,0
stabu,tabu0,ta41.txt,15,0,2435253168,2074,8,0
stabu,tabu0,ta41.txt,15,0,2435253168,2072,8,0
stabu,tabu0,ta41.txt,15,0,2435253168,2071,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2070,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2068,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2067,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2066,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2065,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2064,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2061,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2059,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2058,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2056,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2052,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2049,10,0
stabu,tabu0,ta41.txt,15,0,2435253168,2048,11,0
stabu,tabu0,ta41.txt,15,0,2435253168,2047,11,0
stabu,tabu0,ta41.txt,15,0,2435253168,2046,11,0
stabu,tabu0,ta41.txt,15,0,2435253168,2045,11,0
stabu,tabu0,ta41.txt,15,0,2435253168,2044,66,5
stabu,tabu0,ta41.txt,15,0,2435253168,2043,92,7
stabu,tabu0,ta41.txt,15,0,2435253168,2042,92,7
stabu,tabu0,ta41.txt,15,0,2435253168,2041,92,7
stabu,tabu0,ta41.txt,15,0,2435253168,2039,96,7
stabu,tabu0,ta41.txt,15,0,2435253168,2037,96,7
stabu,tabu0,ta41.txt,15,0,2435253168,2036,96,7
stabu,tabu0,ta41.txt,15,0,2435253168,2030,96,7
stabu,tabu0,ta41.txt,15,0,2435253168,2029,96,7
stabu,tabu0,ta41.txt,15,0,2435253168,2028,96,7
stabu,tabu0,ta41.txt,15,0,2435253168,2027,2390,193
stabu,tabu0,ta41.txt,15,0,2435253168,2026,2390,193
stabu,tabu0,ta41.txt,15,0,2435253168,2026,2461,200
