gta,gtacurve,ta33.txt,66,0,2553636248,1837,6,0
gta,gtacurve,ta33.txt,66,0,2553636248,1836,6,0
gta,gtacurve,ta33.txt,66,0,2553636248,1835,6,0
gta,gtacurve,ta33.txt,66,0,2553636248,1834,6,0
gta,gtacurve,ta33.txt,66,0,2553636248,1833,8,0
gta,gtacurve,ta33.txt,66,0,2553636248,1831,8,0
gta,gtacurve,ta33.txt,66,0,2553636248,1830,8,0
gta,gtacurve,ta33.txt,66,0,2553636248,1829,15,0
gta,gtacurve,ta33.txt,66,0,2553636248,1828,16,0
gta,gtacurve,ta33.txt,66,0,2553636248,1827,17,1
gta,gtacurve,ta33.txt,66,0,2553636248,1825,17,1
gta,gtacurve,ta33.txt,66,0,2553636248,1824,17,1
gta,gtacurve,ta33.txt,66,0,2553636248,1823,17,1
gta,gtacurve,ta33.txt,66,0,2553636248,1822,17,1
gta,gtacurve,ta33.txt,66,0,2553636248,1821,20,1
gta,gtacurve,ta33.txt,66,0,2553636248,1820,63,4
gta,gtacurve,ta33.txt,66,0,2553636248,1819,63,4
gta,gtacurve,ta33.txt,66,0,2553636248,1817,63,4
gta,gtacurve,ta33.txt,66,0,2553636248,1815,64,4
gta,gtacurve,ta33.txt,66,0,2553636248,1814,64,4
gta,gtacurve,ta33.txt,66,0,2553636248,1813,64,4
gta,gtacurve,ta33.txt,66,0,2553636248,1812,64,4
gta,gtacurve,ta33.txt,66,0,2553636248,1811,65,4
gta,gtacurve,ta33.txt,66,0,2553636248,1810,243,15
gta,gtacurve,ta33.txt,66,0,2553636248,1809,448,29
gta,gtacurve,ta33.txt,66,0,2553636248,1807,449,29
gta,gtacurve,ta33.txt,66,0,2553636248,1806,795,51
gta,gtacurve,ta33.txt,66,0,2553636248,1804,795,51
gta,gtacurve,ta33.txt,66,0,2553636248,1803,795,51
gta,gtacurve,ta33.txt,66,0,2553636248,1801,1697,110
gta,gtacurve,ta33.txt,66,0,2553636248,1800,2216,143
gta,gtacurve,ta33.txt,66,0,2553636248,1799,2253,145
gta,gtacurve,ta33.txt,66,0,2553636248,1798,2253,145
gta,gtacurve,ta33.txt,66,0,2553636248,1797,2253,145
gta,gtacurve,ta33.txt,66,0,2553636248,1796,2357,152
gta,gtacurve,ta33.txt,66,0,2553636248,1795,2649,169
gta,gtacurve,ta33.txt,66,0,2553636248,1795,3172,200
