gta,gtacurve,ta33.txt,90,0,2833553471,1846,6,0
gta,gtacurve,ta33.txt,90,0,2833553471,1845,7,0
gta,gtacurve,ta33.txt,90,0,2833553471,1841,10,0
gta,gtacurve,ta33.txt,90,0,2833553471,1840,10,0
gta,gtacurve,ta33.txt,90,0,2833553471,1838,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1836,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1835,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1834,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1832,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1831,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1830,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1829,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1828,12,0
gta,gtacurve,ta33.txt,90,0,2833553471,1827,14,1
gta,gtacurve,ta33.txt,90,0,2833553471,1825,14,1
gta,gtacurve,ta33.txt,90,0,2833553471,1824,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1823,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1822,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1821,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1820,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1819,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1816,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1815,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1814,37,2
gta,gtacurve,ta33.txt,90,0,2833553471,1813,88,6
gta,gtacurve,ta33.txt,90,0,2833553471,1812,88,6
gta,gtacurve,ta33.txt,90,0,2833553471,1810,334,26
gta,gtacurve,ta33.txt,90,0,2833553471,1809,457,36
gta,gtacurve,ta33.txt,90,0,2833553471,1807,457,36
gta,gtacurve,ta33.txt,90,0,2833553471,1806,1341,105
gta,gtacurve,ta33.txt,90,0,2833553471,1805,1809,141
gta,gtacurve,ta33.txt,90,0,2833553471,1804,1814,142
gta,gtacurve,ta33.txt,90,0,2833553471,1803,1817,142
gta,gtacurve,ta33.txt,90,0,2833553471,1802,1817,142
gta,gtacurve,ta33.txt,90,0,2833553471,1801,1817,142
gta,gtacurve,ta33.txt,90,0,2833553471,1800,1817,142
gta,gtacurve,ta33.txt,90,0,2833553471,1799,1817,142
gta,gtacurve,ta33.txt,90,0,2833553471,1797,1817,142
gta,gtacurve,ta33.txt,90,0,2833553471,1795,1818,142
gta,gtacurve,ta33.txt,90,0,2833553471,1794,1818,142
gta,gtacurve,ta33.txt,90,0,2833553471,1792,1818,142
gta,gtacurve,ta33.txt,90,0,2833553471,1791,1818,142
gta,gtacurve,ta33.txt,90,0,2833553471,1791,2629,200
